"cov","out","day","data_type","lwr","pe","upr"
"Republicans in Congress","Attentive Public",16,"Effect of a one time 10 percentage point attention increase at day 0",0.723598069662688,0.966479408115292,1.16526037676265
"Republicans in Congress","Attentive Public",16,"Effect of a structural 10 percentage point attention increase at day 0",1.74918247354686,2.34402550257858,2.82617480220328
"Republicans in Congress","Attentive Public",17,"Effect of a one time 10 percentage point attention increase at day 0",0.771502289934495,1.0236077235476,1.22779361058144
"Republicans in Congress","Attentive Public",17,"Effect of a structural 10 percentage point attention increase at day 0",1.8315810540623,2.44138283086549,2.93446068190153
"Republicans in Congress","Attentive Public",18,"Effect of a one time 10 percentage point attention increase at day 0",0.817500774654303,1.0786923510498,1.28730546399937
"Republicans in Congress","Attentive Public",18,"Effect of a structural 10 percentage point attention increase at day 0",1.91810750838656,2.5419386390543,3.04275024349025
"Republicans in Congress","Attentive Public",19,"Effect of a one time 10 percentage point attention increase at day 0",0.856041771047131,1.124837058916,1.33787658063149
"Republicans in Congress","Attentive Public",19,"Effect of a structural 10 percentage point attention increase at day 0",2.00031940702274,2.63634588489217,3.14295136412967
"Republicans in Congress","Attentive Public",20,"Effect of a one time 10 percentage point attention increase at day 0",0.885138602515081,1.16084084462001,1.37872888173193
"Republicans in Congress","Attentive Public",20,"Effect of a structural 10 percentage point attention increase at day 0",2.07107374910098,2.71765828061678,3.22943795346643
"Republicans in Congress","Attentive Public",21,"Effect of a one time 10 percentage point attention increase at day 0",0.909995060138544,1.19293863432337,1.41558421433541
"Republicans in Congress","Attentive Public",21,"Effect of a structural 10 percentage point attention increase at day 0",2.13056319197164,2.78731499534148,3.30403898339445
"Republicans in Congress","Attentive Public",22,"Effect of a one time 10 percentage point attention increase at day 0",0.936575915600213,1.22761347601233,1.45431092963264
"Republicans in Congress","Attentive Public",22,"Effect of a structural 10 percentage point attention increase at day 0",2.18441906938301,2.85229659077164,3.3733625918
"Republicans in Congress","Attentive Public",23,"Effect of a one time 10 percentage point attention increase at day 0",0.965999073586008,1.26574392859179,1.49561898518571
"Republicans in Congress","Attentive Public",23,"Effect of a structural 10 percentage point attention increase at day 0",2.23726097987997,2.91786304380232,3.44223885795404
"Republicans in Congress","Attentive Public",24,"Effect of a one time 10 percentage point attention increase at day 0",0.996882814962123,1.30533556964245,1.53762671460555
"Republicans in Congress","Attentive Public",24,"Effect of a structural 10 percentage point attention increase at day 0",2.29075102742285,2.98542702559186,3.51190570463463
"Republicans in Congress","Attentive Public",25,"Effect of a one time 10 percentage point attention increase at day 0",1.02653501290807,1.34323654808805,1.57746582310441
"Republicans in Congress","Attentive Public",25,"Effect of a structural 10 percentage point attention increase at day 0",2.34352425122278,3.0529298743036,3.58046517826847
"Republicans in Congress","Attentive Public",26,"Effect of a one time 10 percentage point attention increase at day 0",1.05057635824278,1.37692840897553,1.61300803601577
"Republicans in Congress","Attentive Public",26,"Effect of a structural 10 percentage point attention increase at day 0",2.39064089359239,3.11678634826906,3.64480775711087
"Republicans in Congress","Attentive Public",27,"Effect of a one time 10 percentage point attention increase at day 0",1.07067491518986,1.40635226934602,1.64502597742027
"Republicans in Congress","Attentive Public",27,"Effect of a structural 10 percentage point attention increase at day 0",2.4306048845874,3.17473754436158,3.70379943696469
"Republicans in Congress","Attentive Public",28,"Effect of a one time 10 percentage point attention increase at day 0",1.08929473984419,1.43371665343348,1.67515912785088
"Republicans in Congress","Attentive Public",28,"Effect of a structural 10 percentage point attention increase at day 0",2.46492429707704,3.22740814397428,3.75826618487401
"Republicans in Congress","Attentive Public",29,"Effect of a one time 10 percentage point attention increase at day 0",1.10826543935435,1.46115596188155,1.70507970080747
"Republicans in Congress","Attentive Public",29,"Effect of a structural 10 percentage point attention increase at day 0",2.49633147557432,3.27713035126791,3.81019131184005
"Republicans in Congress","Attentive Public",30,"Effect of a one time 10 percentage point attention increase at day 0",1.12801471816024,1.48922416316257,1.73505246608184
"Republicans in Congress","Attentive Public",30,"Effect of a structural 10 percentage point attention increase at day 0",2.52694753969274,3.32583360830376,3.86095300959704
"Republicans in Congress","Attentive Public",31,"Effect of a one time 10 percentage point attention increase at day 0",1.14786875382428,1.51724673026232,1.76438280329929
"Republicans in Congress","Attentive Public",31,"Effect of a structural 10 percentage point attention increase at day 0",2.55745371582523,3.37406401688251,3.91068005419507
"Republicans in Congress","Attentive Public",32,"Effect of a one time 10 percentage point attention increase at day 0",1.16664981686208,1.5440221995646,1.7921342572232
"Republicans in Congress","Attentive Public",32,"Effect of a structural 10 percentage point attention increase at day 0",2.58719715637369,3.42105194812281,3.95856316149986
"Republicans in Congress","Attentive Public",33,"Effect of a one time 10 percentage point attention increase at day 0",1.18362093636014,1.56867816115916,1.81776146245696
"Republicans in Congress","Attentive Public",33,"Effect of a structural 10 percentage point attention increase at day 0",2.61514502527258,3.46554258891444,4.00362333362253
"Republicans in Congress","Attentive Public",34,"Effect of a one time 10 percentage point attention increase at day 0",1.19893664291452,1.59127313110477,1.84145464242631
"Republicans in Congress","Attentive Public",34,"Effect of a structural 10 percentage point attention increase at day 0",2.64082552983837,3.50683537040992,4.04545469647348
"Republicans in Congress","Attentive Public",35,"Effect of a one time 10 percentage point attention increase at day 0",1.21333880535283,1.61259563499438,1.86390704420193
"Republicans in Congress","Attentive Public",35,"Effect of a structural 10 percentage point attention increase at day 0",2.66461710511734,3.54522242012318,4.08444510833643
"Republicans in Congress","Attentive Public",36,"Effect of a one time 10 percentage point attention increase at day 0",1.22748443907016,1.63341388562419,1.88571118822665
"Republicans in Congress","Attentive Public",36,"Effect of a structural 10 percentage point attention increase at day 0",2.68731705060402,3.58157357772526,4.12135602186513
"Republicans in Congress","Attentive Public",37,"Effect of a one time 10 percentage point attention increase at day 0",1.24156711478776,1.6539895213089,1.9070083169859
"Republicans in Congress","Attentive Public",37,"Effect of a structural 10 percentage point attention increase at day 0",2.70954305615117,3.61664452390503,4.15675694598686
"Republicans in Congress","Attentive Public",38,"Effect of a one time 10 percentage point attention increase at day 0",1.25535406602188,1.6741007091894,1.92757859063955
"Republicans in Congress","Attentive Public",38,"Effect of a structural 10 percentage point attention increase at day 0",2.73141916394315,3.65068312257156,4.19077716649622
"Republicans in Congress","Attentive Public",39,"Effect of a one time 10 percentage point attention increase at day 0",1.26844826225381,1.69331633539873,1.94710248492311
"Republicans in Congress","Attentive Public",39,"Effect of a structural 10 percentage point attention increase at day 0",2.7526382686784,3.68344764510415,4.22320379089743
"Republicans in Congress","Attentive Public",40,"Effect of a one time 10 percentage point attention increase at day 0",1.28060848117032,1.71134436213298,1.96541646084558
"Republicans in Congress","Attentive Public",40,"Effect of a structural 10 percentage point attention increase at day 0",2.77278802493791,3.71453323336099,4.25377043757692
"Republicans in Congress","Attentive Public",41,"Effect of a one time 10 percentage point attention increase at day 0",1.29190225593173,1.72823123207737,1.98262121954656
"Republicans in Congress","Attentive Public",41,"Effect of a structural 10 percentage point attention increase at day 0",2.79167418169756,3.74374253292979,4.28241776940447
"Republicans in Congress","Attentive Public",42,"Effect of a one time 10 percentage point attention increase at day 0",1.30259664609494,1.7442723418627,1.99897940470924
"Republicans in Congress","Attentive Public",42,"Effect of a structural 10 percentage point attention increase at day 0",2.80941002557184,3.77122313707401,4.30934927466258
"Republicans in Congress","Attentive Public",43,"Effect of a one time 10 percentage point attention increase at day 0",1.31293562590864,1.75976141499279,2.01471603473571
"Republicans in Congress","Attentive Public",43,"Effect of a structural 10 percentage point attention increase at day 0",2.82626810662026,3.79732361035432,4.33488340571303
"Republicans in Congress","Attentive Public",44,"Effect of a one time 10 percentage point attention increase at day 0",1.32300309041462,1.77481712946364,2.02990207554477
"Republicans in Congress","Attentive Public",44,"Effect of a structural 10 percentage point attention increase at day 0",2.84247075394729,3.82235270066347,4.35926406014637
"Republicans in Congress","Attentive Public",45,"Effect of a one time 10 percentage point attention increase at day 0",1.33272629444918,1.78937424510712,2.0444755293132
"Republicans in Congress","Attentive Public",45,"Effect of a structural 10 percentage point attention increase at day 0",2.85807307500561,3.84643038267397,4.38257197402158
"Republicans in Congress","Attentive Public",46,"Effect of a one time 10 percentage point attention increase at day 0",1.34197526709886,1.8032880852676,2.05833761785435
"Republicans in Congress","Attentive Public",46,"Effect of a structural 10 percentage point attention increase at day 0",2.8729859464535,3.86949546675073,4.40476221022639
"Republicans in Congress","Attentive Public",47,"Effect of a one time 10 percentage point attention increase at day 0",1.35067802982174,1.8164674453461,2.07144843514424
"Republicans in Congress","Attentive Public",47,"Effect of a structural 10 percentage point attention increase at day 0",2.8870917563137,3.89142918087601,4.42577169336771
"Republicans in Congress","Attentive Public",48,"Effect of a one time 10 percentage point attention increase at day 0",1.35819047561882,1.82894301789955,2.08386151246986
"Republicans in Congress","Attentive Public",48,"Effect of a structural 10 percentage point attention increase at day 0",2.89967391589541,3.9121877814959,4.44561046153382
"Republicans in Congress","Attentive Public",49,"Effect of a one time 10 percentage point attention increase at day 0",1.36516334307066,1.84083340740023,2.09568439636312
"Republicans in Congress","Attentive Public",49,"Effect of a structural 10 percentage point attention increase at day 0",2.91086152772038,3.9318490709362,4.46437747137508
"Republicans in Congress","Attentive Public",50,"Effect of a one time 10 percentage point attention increase at day 0",1.37183482302294,1.85225802505862,2.10701022516361
"Republicans in Congress","Attentive Public",50,"Effect of a structural 10 percentage point attention increase at day 0",2.92097882441434,3.95056170313642,4.4822082149948
"Republicans in Congress","Attentive Public",51,"Effect of a one time 10 percentage point attention increase at day 0",1.3782438823802,1.86327333182757,2.11787713207142
"Republicans in Congress","Attentive Public",51,"Effect of a structural 10 percentage point attention increase at day 0",2.93028199676315,3.96845901316259,4.49920905696447
"Republicans in Congress","Attentive Public",52,"Effect of a one time 10 percentage point attention increase at day 0",1.38442968369052,1.87386668916396,2.12827456658391
"Republicans in Congress","Attentive Public",52,"Effect of a structural 10 percentage point attention increase at day 0",2.93898107208091,3.98560397830489,4.5154264153417
"Republicans in Congress","Attentive Public",53,"Effect of a one time 10 percentage point attention increase at day 0",1.39097750471032,1.88399551755941,2.13817866891358
"Republicans in Congress","Attentive Public",53,"Effect of a structural 10 percentage point attention increase at day 0",2.94780877207735,4.00199262460805,4.530861571244
"Republicans in Congress","Attentive Public",54,"Effect of a one time 10 percentage point attention increase at day 0",1.3971564897429,1.89363676238582,2.14758706327952
"Republicans in Congress","Attentive Public",54,"Effect of a structural 10 percentage point attention increase at day 0",2.95656862343659,4.01759996352372,4.54551010637967
"Republicans in Congress","Attentive Public",55,"Effect of a one time 10 percentage point attention increase at day 0",1.40298378923732,1.90281116501124,2.15653021203118
"Republicans in Congress","Attentive Public",55,"Effect of a structural 10 percentage point attention increase at day 0",2.96513230057495,4.03242775945665,4.55939381459235
"Republicans in Congress","Attentive Public",56,"Effect of a one time 10 percentage point attention increase at day 0",1.40851137794723,1.91157094716388,2.16505676760991
"Republicans in Congress","Attentive Public",56,"Effect of a structural 10 percentage point attention increase at day 0",2.97344674468486,4.04652089101701,4.57256519984413
"Republicans in Congress","Attentive Public",57,"Effect of a one time 10 percentage point attention increase at day 0",1.41379162883866,1.91996873457967,2.17330188517593
"Republicans in Congress","Attentive Public",57,"Effect of a structural 10 percentage point attention increase at day 0",2.98150617642718,4.05994915482646,4.58518083712254
"Republicans in Congress","Attentive Public",58,"Effect of a one time 10 percentage point attention increase at day 0",1.41885130308026,1.92803394704401,2.1815934687489
"Republicans in Congress","Attentive Public",58,"Effect of a structural 10 percentage point attention increase at day 0",2.98931183036905,4.07277600292685,4.59766503879906
"Republicans in Congress","Attentive Public",59,"Effect of a one time 10 percentage point attention increase at day 0",1.42368858618237,1.9357700384451,2.18952743248208
"Republicans in Congress","Attentive Public",59,"Effect of a structural 10 percentage point attention increase at day 0",2.99683818437028,4.08503838127559,4.6099042582669
"Republicans in Congress","Attentive Public",60,"Effect of a one time 10 percentage point attention increase at day 0",1.42828928935577,1.94316903338374,2.19710101451331
"Republicans in Congress","Attentive Public",60,"Effect of a structural 10 percentage point attention increase at day 0",3.00403259975129,4.09674819546196,4.62179669503033
"Republicans in Congress","Republican Supporters",1,"Effect of a one time 10 percentage point attention increase at day 0",0.0343275955815592,0.0629567962509048,0.0927114004477436
"Republicans in Congress","Republican Supporters",1,"Effect of a structural 10 percentage point attention increase at day 0",0.0343275955815592,0.0629567962509048,0.0927114004477436
"Republicans in Congress","Republican Supporters",2,"Effect of a one time 10 percentage point attention increase at day 0",0.112993151112288,0.164977378764928,0.207525285889611
"Republicans in Congress","Republican Supporters",2,"Effect of a structural 10 percentage point attention increase at day 0",0.137643682035657,0.210186442392234,0.274101030708559
"Republicans in Congress","Republican Supporters",3,"Effect of a one time 10 percentage point attention increase at day 0",0.182101059634641,0.254838390928452,0.309527571383598
"Republicans in Congress","Republican Supporters",3,"Effect of a structural 10 percentage point attention increase at day 0",0.280151486497529,0.404321804438882,0.504222176647769
"Republicans in Congress","Republican Supporters",4,"Effect of a one time 10 percentage point attention increase at day 0",0.279683040894423,0.358865363245465,0.42917394480286
"Republicans in Congress","Republican Supporters",4,"Effect of a structural 10 percentage point attention increase at day 0",0.477172519333461,0.643420352133454,0.783548235200322
"Republicans in Congress","Republican Supporters",5,"Effect of a one time 10 percentage point attention increase at day 0",0.382796367811745,0.474577369172917,0.556956246850474
"Republicans in Congress","Republican Supporters",5,"Effect of a structural 10 percentage point attention increase at day 0",0.716562030568508,0.923466565992187,1.10288874924256
"Republicans in Congress","Republican Supporters",6,"Effect of a one time 10 percentage point attention increase at day 0",0.444374418802981,0.554716070955692,0.64095817615667
"Republicans in Congress","Republican Supporters",6,"Effect of a structural 10 percentage point attention increase at day 0",0.941917550252751,1.19408161839699,1.40345927394344
"Republicans in Congress","Republican Supporters",7,"Effect of a one time 10 percentage point attention increase at day 0",0.481049822545657,0.595411258822116,0.697434660576247
"Republicans in Congress","Republican Supporters",7,"Effect of a structural 10 percentage point attention increase at day 0",1.12870218239731,1.41424770679578,1.65807854502026
"Republicans in Congress","Republican Supporters",8,"Effect of a one time 10 percentage point attention increase at day 0",0.539129117736159,0.663419110579705,0.779912306334827
"Republicans in Congress","Republican Supporters",8,"Effect of a structural 10 percentage point attention increase at day 0",1.30551133060724,1.62062537855357,1.90004800918368
"Republicans in Congress","Republican Supporters",9,"Effect of a one time 10 percentage point attention increase at day 0",0.614499044502389,0.74977724170078,0.87904927143656
"Republicans in Congress","Republican Supporters",9,"Effect of a structural 10 percentage point attention increase at day 0",1.48926621291906,1.83156247610637,2.14510470726449
"Republicans in Congress","Republican Supporters",10,"Effect of a one time 10 percentage point attention increase at day 0",0.696835468152907,0.842271227816599,0.980226787077314
"Republicans in Congress","Republican Supporters",10,"Effect of a structural 10 percentage point attention increase at day 0",1.6819510184204,2.0486050033902,2.39065809616445
"Republicans in Congress","Republican Supporters",11,"Effect of a one time 10 percentage point attention increase at day 0",0.787246548481257,0.940510232939591,1.08504452051057
"Republicans in Congress","Republican Supporters",11,"Effect of a structural 10 percentage point attention increase at day 0",1.88581900369829,2.27254438347974,2.63668228525693
"Republicans in Congress","Republican Supporters",12,"Effect of a one time 10 percentage point attention increase at day 0",0.863115518474891,1.0340879362763,1.18557909991563
"Republicans in Congress","Republican Supporters",12,"Effect of a structural 10 percentage point attention increase at day 0",2.08067418136371,2.49432205216044,2.87637692303585
"Republicans in Congress","Republican Supporters",13,"Effect of a one time 10 percentage point attention increase at day 0",0.914269330312722,1.10631816516744,1.26595381511338
"Republicans in Congress","Republican Supporters",13,"Effect of a structural 10 percentage point attention increase at day 0",2.24332269111399,2.69234843375496,3.09073117393472
"Republicans in Congress","Republican Supporters",14,"Effect of a one time 10 percentage point attention increase at day 0",0.959810227480818,1.16327659747642,1.32913135368571
"Republicans in Congress","Republican Supporters",14,"Effect of a structural 10 percentage point attention increase at day 0",2.37718705489994,2.85810003824695,3.26976478815474
"Republicans in Congress","Republican Supporters",15,"Effect of a one time 10 percentage point attention increase at day 0",1.00995006669594,1.22494960240676,1.39573893838282
"Republicans in Congress","Republican Supporters",15,"Effect of a structural 10 percentage point attention increase at day 0",2.49513805090918,3.00535108323299,3.42682011014802
"Republicans in Congress","Republican Supporters",16,"Effect of a one time 10 percentage point attention increase at day 0",1.06601885175746,1.29219369750295,1.4689448207799
"Republicans in Congress","Republican Supporters",16,"Effect of a structural 10 percentage point attention increase at day 0",2.60760900351403,3.14485457977456,3.57481653186303
"Republicans in Congress","Republican Supporters",17,"Effect of a one time 10 percentage point attention increase at day 0",1.12693383395827,1.36252832252736,1.5452976595178
"Republicans in Congress","Republican Supporters",17,"Effect of a structural 10 percentage point attention increase at day 0",2.72077882732591,3.28175839569449,3.71967184878476
"Republicans in Congress","Republican Supporters",18,"Effect of a one time 10 percentage point attention increase at day 0",1.18915556226201,1.43317017327263,1.62116735427747
"Republicans in Congress","Republican Supporters",18,"Effect of a structural 10 percentage point attention increase at day 0",2.83558033776505,3.41698021038491,3.86205474323374
"Republicans in Congress","Republican Supporters",19,"Effect of a one time 10 percentage point attention increase at day 0",1.24576253001585,1.49849389184393,1.69021888562322
"Republicans in Congress","Republican Supporters",19,"Effect of a structural 10 percentage point attention increase at day 0",2.94646871484889,3.54608259796938,3.99659129017976
"Republicans in Congress","Republican Supporters",20,"Effect of a one time 10 percentage point attention increase at day 0",1.28689421383232,1.55431290616002,1.74869463687466
"Republicans in Congress","Republican Supporters",20,"Effect of a structural 10 percentage point attention increase at day 0",3.04035245669812,3.66252325114023,4.11643648464438
"Republicans in Congress","Republican Supporters",21,"Effect of a one time 10 percentage point attention increase at day 0",1.32316195025636,1.60386537181913,1.80049496358167
"Republicans in Congress","Republican Supporters",21,"Effect of a structural 10 percentage point attention increase at day 0",3.11861308825232,3.76522341167615,4.22095420992504
"Republicans in Congress","Republican Supporters",22,"Effect of a one time 10 percentage point attention increase at day 0",1.36113071010945,1.65272302104878,1.85129850543099
"Republicans in Congress","Republican Supporters",22,"Effect of a structural 10 percentage point attention increase at day 0",3.18872730112138,3.85880708754764,4.31519064242465
"Republicans in Congress","Republican Supporters",23,"Effect of a one time 10 percentage point attention increase at day 0",1.40060557817157,1.70231566979584,1.90276346671939
"Republicans in Congress","Republican Supporters",23,"Effect of a structural 10 percentage point attention increase at day 0",3.25555134370648,3.94771341910252,4.40408728140493
"Republicans in Congress","Republican Supporters",24,"Effect of a one time 10 percentage point attention increase at day 0",1.44295351903095,1.75220655787047,1.95440675775241
"Republicans in Congress","Republican Supporters",24,"Effect of a structural 10 percentage point attention increase at day 0",3.32357103764678,4.03440502303123,4.4904106816598
"Republicans in Congress","Republican Supporters",25,"Effect of a one time 10 percentage point attention increase at day 0",1.48351110220695,1.80087046153399,2.00443852137472
"Republicans in Congress","Republican Supporters",25,"Effect of a structural 10 percentage point attention increase at day 0",3.39124229713429,4.11903006078189,4.57426650017164
"Republicans in Congress","Republican Supporters",26,"Effect of a one time 10 percentage point attention increase at day 0",1.51960032096226,1.8461405406509,2.05051047892447
"Republicans in Congress","Republican Supporters",26,"Effect of a structural 10 percentage point attention increase at day 0",3.45502548302234,4.1997149310327,4.65357365009167
"Republicans in Congress","Republican Supporters",27,"Effect of a one time 10 percentage point attention increase at day 0",1.55121084618003,1.8870466488934,2.09177171219899
"Republicans in Congress","Republican Supporters",27,"Effect of a structural 10 percentage point attention increase at day 0",3.51275239721005,4.27442372565487,4.72625674117525
"Republicans in Congress","Republican Supporters",28,"Effect of a one time 10 percentage point attention increase at day 0",1.57992373937794,1.92480222386853,2.12963563658968
"Republicans in Congress","Republican Supporters",28,"Effect of a structural 10 percentage point attention increase at day 0",3.56451448008406,4.34299836399639,4.79230940644444
"Republicans in Congress","Republican Supporters",29,"Effect of a one time 10 percentage point attention increase at day 0",1.60780318151441,1.96114491755022,2.16596105908896
"Republicans in Congress","Republican Supporters",29,"Effect of a structural 10 percentage point attention increase at day 0",3.61224859720606,4.40693076848173,4.85342757684077
"Republicans in Congress","Republican Supporters",30,"Effect of a one time 10 percentage point attention increase at day 0",1.63577219238581,1.99684665098463,2.20110786982977
"Republicans in Congress","Republican Supporters",30,"Effect of a structural 10 percentage point attention increase at day 0",3.65799041060012,4.46784974100147,4.91094528208721
"Republicans in Congress","Republican Supporters",31,"Effect of a one time 10 percentage point attention increase at day 0",1.66369402162259,2.03186077390577,2.23490615767986
"Republicans in Congress","Republican Supporters",31,"Effect of a structural 10 percentage point attention increase at day 0",3.70283555925632,4.52669686612017,4.96544874732471
"Republicans in Congress","Republican Supporters",32,"Effect of a one time 10 percentage point attention increase at day 0",1.69066545421487,2.06557278877317,2.26727389580727
"Republicans in Congress","Republican Supporters",32,"Effect of a structural 10 percentage point attention increase at day 0",3.74663580100977,4.58347000735729,5.01721583058586
"Republicans in Congress","Republican Supporters",33,"Effect of a one time 10 percentage point attention increase at day 0",1.71571385629008,2.09724611096993,2.29903589058189
"Republicans in Congress","Republican Supporters",33,"Effect of a structural 10 percentage point attention increase at day 0",3.78842647265719,4.63749060286362,5.06734419917691
"Republicans in Congress","Republican Supporters",34,"Effect of a one time 10 percentage point attention increase at day 0",1.73858892299693,2.1266602291066,2.32850450360429
"Republicans in Congress","Republican Supporters",34,"Effect of a structural 10 percentage point attention increase at day 0",3.82737911720297,4.68813950078127,5.1150199951582
"Republicans in Congress","Republican Supporters",35,"Effect of a one time 10 percentage point attention increase at day 0",1.75984576838249,2.1542585372328,2.3561078256478
"Republicans in Congress","Republican Supporters",35,"Effect of a structural 10 percentage point attention increase at day 0",3.86346350561891,4.73543197049448,5.16005212731758
"Republicans in Congress","Republican Supporters",36,"Effect of a one time 10 percentage point attention increase at day 0",1.78022771432626,2.18065183704771,2.3824146195857
"Republicans in Congress","Republican Supporters",36,"Effect of a structural 10 percentage point attention increase at day 0",3.89730797282405,4.77991988938593,5.20277254177741
"Republicans in Congress","Republican Supporters",37,"Effect of a one time 10 percentage point attention increase at day 0",1.80015234189931,2.20618979689154,2.40774232164238
"Republicans in Congress","Republican Supporters",37,"Effect of a structural 10 percentage point attention increase at day 0",3.92964861653914,4.82224206473798,5.24362180636607
"Republicans in Congress","Republican Supporters",38,"Effect of a one time 10 percentage point attention increase at day 0",1.81960481188443,2.23089562872299,2.43211485719678
"Republicans in Congress","Republican Supporters",38,"Effect of a structural 10 percentage point attention increase at day 0",3.9608978391617,4.862791189223,5.2828475227435
"Republicans in Congress","Republican Supporters",39,"Effect of a one time 10 percentage point attention increase at day 0",1.8382626413528,2.25455941263867,2.45535895347886
"Republicans in Congress","Republican Supporters",39,"Effect of a structural 10 percentage point attention increase at day 0",3.99100255409392,4.90160341025673,5.32039171534855
"Republicans in Congress","Republican Supporters",40,"Effect of a one time 10 percentage point attention increase at day 0",1.85579678983436,2.27695007093134,2.47729094151942
"Republicans in Congress","Republican Supporters",40,"Effect of a structural 10 percentage point attention increase at day 0",4.01962760350722,4.9384863029003,5.35600515389674
"Republicans in Congress","Republican Supporters",41,"Effect of a one time 10 percentage point attention increase at day 0",1.87214076378571,2.29802822068253,2.49789612179159
"Republicans in Congress","Republican Supporters",41,"Effect of a structural 10 percentage point attention increase at day 0",4.04650319831139,4.9732843247757,5.38950715706188
"Republicans in Congress","Republican Supporters",42,"Effect of a one time 10 percentage point attention increase at day 0",1.88746978237608,2.31796920521109,2.51734457499035
"Republicans in Congress","Republican Supporters",42,"Effect of a structural 10 percentage point attention increase at day 0",4.07161106982219,5.006055767153,5.42093403157831
"Republicans in Congress","Republican Supporters",43,"Effect of a one time 10 percentage point attention increase at day 0",1.90210380977662,2.33700985253861,2.53591836796967
"Republicans in Congress","Republican Supporters",43,"Effect of a structural 10 percentage point attention increase at day 0",4.09521693836316,5.03704045153915,5.45056168908647
"Republicans in Congress","Republican Supporters",44,"Effect of a one time 10 percentage point attention increase at day 0",1.91653618743509,2.35530582163697,2.55379950770482
"Republicans in Congress","Republican Supporters",44,"Effect of a structural 10 percentage point attention increase at day 0",4.11794720872235,5.06651209321398,5.47872517435779
"Republicans in Congress","Republican Supporters",45,"Effect of a one time 10 percentage point attention increase at day 0",1.93063185003272,2.37288773669066,2.57091298998752
"Republicans in Congress","Republican Supporters",45,"Effect of a structural 10 percentage point attention increase at day 0",4.1400709557673,5.09465184451995,5.50554940085269
"Republicans in Congress","Republican Supporters",46,"Effect of a one time 10 percentage point attention increase at day 0",1.94367018447649,2.38969714901238,2.58721694063364
"Republicans in Congress","Republican Supporters",46,"Effect of a structural 10 percentage point attention increase at day 0",4.16103678235088,5.12150742051128,5.53105678660127
"Republicans in Congress","Republican Supporters",47,"Effect of a one time 10 percentage point attention increase at day 0",1.95579328664613,2.40567143297239,2.60266888389744
"Republicans in Congress","Republican Supporters",47,"Effect of a structural 10 percentage point attention increase at day 0",4.18059032372998,5.14704546753676,5.55521382579953
"Republicans in Congress","Republican Supporters",48,"Effect of a one time 10 percentage point attention increase at day 0",1.96715075823832,2.42081597868116,2.61728532182557
"Republicans in Congress","Republican Supporters",48,"Effect of a structural 10 percentage point attention increase at day 0",4.19871585495375,5.17124599792243,5.57801126007304
"Republicans in Congress","Republican Supporters",49,"Effect of a one time 10 percentage point attention increase at day 0",1.97788228857627,2.43520891482963,2.63114340363856
"Republicans in Congress","Republican Supporters",49,"Effect of a structural 10 percentage point attention increase at day 0",4.21554514397074,5.19416132633057,5.59950834693079
"Republicans in Congress","Republican Supporters",50,"Effect of a one time 10 percentage point attention increase at day 0",1.98825463250531,2.44895113806121,2.64433684853258
"Republicans in Congress","Republican Supporters",50,"Effect of a structural 10 percentage point attention increase at day 0",4.23141771656148,5.21590587558104,5.61981689401602
"Republicans in Congress","Republican Supporters",51,"Effect of a one time 10 percentage point attention increase at day 0",1.99829114129197,2.4621156574526,2.65693326328187
"Republicans in Congress","Republican Supporters",51,"Effect of a structural 10 percentage point attention increase at day 0",4.24656498046585,5.23660512870779,5.63905548173907
"Republicans in Congress","Republican Supporters",52,"Effect of a one time 10 percentage point attention increase at day 0",2.00791684582513,2.47472824793617,2.66895968813258
"Republicans in Congress","Republican Supporters",52,"Effect of a structural 10 percentage point attention increase at day 0",4.26105299116768,5.25634901936962,5.65731204945399
"Republicans in Congress","Republican Supporters",53,"Effect of a one time 10 percentage point attention increase at day 0",2.01710415600611,2.48678116371429,2.68041579050553
"Republicans in Congress","Republican Supporters",53,"Effect of a structural 10 percentage point attention increase at day 0",4.27489746532957,5.27517752735965,5.67463324958436
"Republicans in Congress","Republican Supporters",54,"Effect of a one time 10 percentage point attention increase at day 0",2.02582475027904,2.49826515277683,2.69117469510675
"Republicans in Congress","Republican Supporters",54,"Effect of a structural 10 percentage point attention increase at day 0",4.28808304265225,5.29310085200678,5.69091605438116
"Republicans in Congress","Republican Supporters",55,"Effect of a one time 10 percentage point attention increase at day 0",2.03408384322366,2.50919465581781,2.70067263055969
"Republicans in Congress","Republican Supporters",55,"Effect of a structural 10 percentage point attention increase at day 0",4.30060124815595,5.31013318098196,5.70551430812314
"Republicans in Congress","Republican Supporters",56,"Effect of a one time 10 percentage point attention increase at day 0",2.04192207363213,2.51960928396345,2.70967367531936
"Republicans in Congress","Republican Supporters",56,"Effect of a structural 10 percentage point attention increase at day 0",4.31247384295052,5.3263132712586,5.71871909679819
"Republicans in Congress","Republican Supporters",57,"Effect of a one time 10 percentage point attention increase at day 0",2.04939236365912,2.52955676376787,2.71822934609682
"Republicans in Congress","Republican Supporters",57,"Effect of a structural 10 percentage point attention increase at day 0",4.32374730212185,5.34170112991883,5.73079219960749
"Republicans in Congress","Republican Supporters",58,"Effect of a one time 10 percentage point attention increase at day 0",2.05653432463772,2.53907453148893,2.72638069914956
"Republicans in Congress","Republican Supporters",58,"Effect of a structural 10 percentage point attention increase at day 0",4.33447286961212,5.35635986173805,5.7419507649015
